Wall time,Step,Value
1781427007.15196,369,-0.2048283815383911
1781427011.4814153,373,-0.20442330837249756
1781427012.5382493,374,-0.20401643216609955
1781427013.6747806,375,-0.2038753479719162
1781427015.893002,377,-0.20156466960906982
1781427017.0198839,378,-0.20282290875911713
1781427021.4465766,382,-0.20167633891105652
1781427023.691579,384,-0.20165947079658508
1781427024.770191,385,-0.20152756571769714
1781427025.8768864,386,-0.20174658298492432
1781427029.184657,389,-0.20035573840141296
1781427030.2608664,390,-0.20064043998718262
1781427031.357902,391,-0.20019745826721191
1781427032.482614,392,-0.19991272687911987
1781427033.6022718,393,-0.1999536007642746
1781427034.7062342,394,-0.19940480589866638
1781427035.807631,395,-0.1995747983455658
1781427036.9531631,396,-0.19935119152069092
1781427038.0621233,397,-0.19890062510967255
1781427039.1411078,398,-0.1986067295074463
1781427040.279061,399,-0.1989656686782837
1781427041.356179,400,-0.19824838638305664
1781427042.4304543,401,-0.19811461865901947
1781427043.512321,402,-0.19858834147453308
1781427045.7242882,404,-0.19729208946228027
1781427047.9195678,406,-0.19728660583496094
1781427049.0085433,407,-0.1970241516828537
1781427050.107278,408,-0.19631335139274597
1781427051.2138407,409,-0.19669559597969055
1781427054.4931471,412,-0.19567906856536865
1781427055.5893655,413,-0.19516699016094208
1781427056.6873178,414,-0.19524811208248138
1781427057.810021,415,-0.19628015160560608
1781427061.1510434,418,-0.1930115520954132
1781427062.3052177,419,-0.19455906748771667
1781427064.6366014,421,-0.194292351603508
1781427065.7462764,422,-0.19396762549877167
1781427068.83489,425,-0.19328735768795013
1781427069.96071,426,-0.19313375651836395
1781427070.9883556,427,-0.19323047995567322
1781427073.083219,429,-0.1929045170545578
1781427074.19738,430,-0.19271455705165863
1781427075.2648706,431,-0.19251613318920135
1781427078.4252195,434,-0.19189658761024475
1781427079.455309,435,-0.19121545553207397
1781427080.5312133,436,-0.19148588180541992
1781427081.6255178,437,-0.1912345588207245
1781427082.7430358,438,-0.19083935022354126
1781427083.843021,439,-0.19073700904846191
1781427084.9458935,440,-0.1904345452785492
1781427086.0343654,441,-0.1904541701078415
1781427088.2191434,443,-0.18875575065612793
1781427089.3215587,444,-0.1901942938566208
1781427090.406982,445,-0.18964646756649017
1781427091.5556402,446,-0.18994328379631042
1781427095.9923499,450,-0.1884576678276062
1781427097.1048415,451,-0.18865232169628143
1781427098.1968203,452,-0.1898912489414215
1781427099.275981,453,-0.18878173828125
1781427100.379155,454,-0.1897192895412445
1781427102.5596938,456,-0.18799088895320892
1781427104.687498,458,-0.18762342631816864
1781427106.8510249,460,-0.18517610430717468
1781427107.9571898,461,-0.1878819316625595
